"regionUbigeo","provinciaUbigeo","regionNombre","provinciaNombre","pob2012","ide2012","identificacion2012","medicos2012","escolaridad2012","AguaDesague2012","electrificacion2012"
"080000","081100","CUSCO","Paucartambo",50323,0.55994419755392,96.7844117394329,6.13490123446618,59.7833829027011,46.3203278188266,66.8591409252224
"080000","081200","CUSCO","Quispicanchi",88967,0.617988941280615,97.6088061260054,4.90157765529423,74.7613161793043,52.6528645156597,75.8021877271811
"080000","081300","CUSCO","Urubamba",63039,0.723397165526916,96.0674861023567,11.1368529530856,89.0927192661356,59.2272994665063,98.7496563399836
"090000","090100","HUANCAVELICA","Huancavelica",153773,0.647680116683642,98.9225869536153,8.44626569223727,83.9778709753107,40.413588250287,86.4489026755459
"090000","090200","HUANCAVELICA","Acobamba",73243,0.577130986838792,98.7515551949957,2.62819383931665,77.5407541310092,31.1721044239563,76.7207566039072
"090000","090300","HUANCAVELICA","Angaraes",60816,0.591323016258735,98.4389982533114,3.00403512079686,76.8242555046133,36.9268353122599,78.464693857855
"090000","090400","HUANCAVELICA","Castrovirreyna",19500,0.56524233492004,98.0852268314936,4.73334373537214,99.5,20.877188962685,56.2698454402214
"090000","090500","HUANCAVELICA","Churcampa",45172,0.561455409861748,97.9363725962946,3.79255313409178,75.4468689476264,25.9137557808443,75.109785715956
"090000","090600","HUANCAVELICA","Huaytará",23361,0.570900147904371,97.4423577308512,6.90624844940393,93.071345431193,24.0430022997586,59.3829544080428
"090000","090700","HUANCAVELICA","Tayacaja",107715,0.582727319719377,97.2705154147694,4.68641325918234,77.7900103806235,28.8651505208819,79.6272947781097
"100000","100100","HUÁNUCO","Huánuco",301396,0.717851195441322,97.4668810462489,21.9022062382337,84.45848618741,65.5353184001104,74.961235023169
"100000","100200","HUÁNUCO","Ambo",57957,0.55942297632798,97.9204431694178,11.1829115386849,74.8833913974334,25.5835693006169,62.6858983987137
"100000","100300","HUÁNUCO","Dos de Mayo",52025,0.582228069723103,96.8026539978586,13.0303166969217,74.006250018573,49.452217950126,49.1357184001244
"100000","100400","HUÁNUCO","Huacaybamba",22403,0.582552380567177,96.5215478284457,6.54793260619447,66.930332406998,53.1725460962433,63.7385429415772
"100000","100500","HUÁNUCO","Huamalies",73621,0.559776503027836,94.9934477533855,11.3609131016368,75.2894018979478,41.5260372493281,49.1445094438622
"100000","100600","HUÁNUCO","Leoncio Prado",129953,0.680290290484963,95.4785309019603,18.5406793114284,91.4246465337683,51.5353019903713,70.8055336306678
"100000","100700","HUÁNUCO","Marañón",30594,0.477028428674282,96.8355427423387,6.76338864047803,64.0645412330354,23.8281977748576,42.5136181861127
"100000","100800","HUÁNUCO","Pachitea",69003,0.48205163794272,94.7089446617841,8.9219953807117,52.4707881223374,35.9074859081219,43.0686079779305
"100000","100900","HUÁNUCO","Puerto Inca",32060,0.480665553807928,90.0760614710668,13.7197200449006,68.0193752148041,25.5407856656299,33.8303544776289
"100000","101000","HUÁNUCO","Lauricocha",38257,0.555409499649958,96.3077715478383,11.2595691298417,82.0012906806731,36.3975678465862,44.2321712001449
"100000","101100","HUÁNUCO","Yarowilca",33715,0.529415934944251,98.260583744928,9.59847089554678,76.9046196098778,31.8684036901819,41.67690893456
"110000","110100","ICA","Ica",349036,0.845015745190183,99.5035085783767,30.0232358407434,87.7433177362801,94.2660406182649,90.9562792609309
"110000","110200","ICA","Chincha",210098,0.762161349593319,99.4989076822,16.2647257844248,84.4472190315803,83.1503098261244,86.87636194938
"110000","110300","ICA","Nazca",58817,0.781213114238332,99.3843393487164,18.7778870230219,87.5390052005872,84.1662722909995,88.2204619071598
"110000","110400","ICA","Palpa",12621,0.774966353565584,99.3063606452301,18.1569580709744,85.4934152606291,91.1803021834529,81.2415019085224
"110000","110500","ICA","Pisco",132986,0.709227518146552,99.2570803929645,13.8737580538401,84.8985966499034,70.4589860140213,76.8761659266531
"120000","120100","JUNÍN","Huancayo",497299,0.815083326591241,98.8701201011129,20.3101348725833,94.5642078335963,85.4176542134806,94.839456359792
"120000","120200","JUNÍN","Concepción",58942,0.670519162715868,97.8205764469826,6.34521388163851,85.5001595852154,58.1658860259978,83.1976028303405
"120000","120300","JUNÍN","Chanchamayo",193140,0.642849639188079,97.5517769604809,8.10308193881937,80.734322047679,58.9306263385764,70.702957682604
"120000","120400","JUNÍN","Jauja",88524,0.705281048325361,98.0136993893085,10.3796179626362,90.8331348302988,55.8857487960831,90.6085778759298
"120000","120500","JUNÍN","Junín",27722,0.626674263789381,98.9176120547345,12.5176728004161,88.0828183451499,23.2857604642053,82.1881530299072
"120000","120600","JUNÍN","Satipo 1/",244727,0.5806953647928,96.1115692812158,5.187313189791,72.4222224785693,51.836479001761,61.331889651869
"120000","120700","JUNÍN","Tarma",111631,0.7105100981084,98.8505728189032,10.9357477315637,84.8046651402915,62.1883972164913,91.1851676592414
"120000","120800","JUNÍN","Yauli",45858,0.772722628770421,99.5,12.4014815294125,99.0315348674057,75.5875969387883,91.5730466966623
"120000","120900","JUNÍN","Chupaca",53564,0.688830670260866,97.8224430229868,6.71230901743264,93.7841538680506,58.9627138021516,82.658842741523
"130000","130100","LA LIBERTAD","Trujillo",914036,0.887990713702698,99.346421628057,32.9185907664443,95.7002991060697,98.0613976275963,96.0229205455521
"130000","130200","LA LIBERTAD","Ascope",120884,0.75532367750702,99.5,17.6020076495591,96.5098449131725,65.4568848585687,86.8584295658371
"130000","130300","LA LIBERTAD","Bolívar",16910,0.589352210235851,96.7847096045906,17.0746410427513,59.0046165832206,51.4671109924142,58.9619328664481
"130000","130400","LA LIBERTAD","Chepén",84037,0.756953675872082,99.095989216939,13.0308029679418,92.1739066742373,84.751611971487,80.7373251268079
"130000","130500","LA LIBERTAD","Julcán",32400,0.527243575298272,97.7275973740758,9.02972646205701,60.0022233988085,54.2229087679882,36.6195140048351
"130000","130600","LA LIBERTAD","Otuzco",92237,0.587674414936283,97.0273328095802,11.998474906115,59.9135522192597,61.6578396254151,55.2410246370282
"130000","130700","LA LIBERTAD","Pacasmayo",101954,0.784123560942702,99.3010326145388,15.9519480002795,93.8714922084643,82.1331477711085,90.1695278767735
"130000","130800","LA LIBERTAD","Pataz",85687,0.603834694546422,95.7538085614439,11.8222512337091,61.6108247391174,58.1123346699952,66.7366272464728
"130000","130900","LA LIBERTAD","Sánchez Carrión",149616,0.483809252589342,96.2120452859452,8.2730028557962,48.1214882040367,39.5255140727033,44.2572406389923
"130000","131000","LA LIBERTAD","Santiago de Chuco",61329,0.566715172354568,98.076863264436,11.9057601839542,68.7819077484589,45.5874012365219,51.0684802879435
"130000","131100","LA LIBERTAD","Gran Chimú",31402,0.584307110823479,97.0097069580721,10.7214773733785,67.2039781712563,66.2423913166389,43.8283500101412
"130000","131200","LA LIBERTAD","Virú",101167,0.69491271041756,98.370391954623,5.93941414441349,74.0765717573169,84.9305819105172,80.1797860123005
"140000","140100","LAMBAYEQUE","Chiclayo",836299,0.831681317360024,98.4563839677595,25.7448639021206,88.9528820897372,86.0232861189812,99.5
"140000","140200","LAMBAYEQUE","Ferreñafe",104820,0.689120650591154,96.8825354707831,14.0778332616005,73.4820834358098,76.3114352531547,74.4212156998284
"140000","140300","LAMBAYEQUE","Lambayeque",288141,0.660423424480689,97.8990129621452,8.39636778235787,72.9188213612414,73.0946134278932,72.3053181851349
"150000","150100","LIMA","Lima",8481415,0.899884141802152,99.3591310406551,38.3656941211229,89.5796990112956,97.5604173139204,99.5
"150000","150200","LIMA","Barranca",143216,0.811845335929679,99.294983837959,21.4061818720364,83.9918356759311,96.9943597546032,89.9645189096187
"150000","150300","LIMA","Cajatambo",8139,0.662397163010446,97.7730088753135,16.2382059734762,78.1013707677475,51.6374802393507,76.6230450003512
"150000","150400","LIMA","Canta",14669,0.662764968583182,98.6935866745294,29.0178802108179,76.8964606910937,39.9944108439525,67.4348923973191
"150000","150500","LIMA","Cañete",222877,0.76967822048569,99.5034460457921,16.3725434265422,86.2598786221493,86.3500831223656,85.4381300749678
"150000","150600","LIMA","Huaral",182409,0.776969113782506,99.0523588475748,17.7468788221212,84.0085730606001,85.177112955796,90.6683806570803
"150000","150700","LIMA","Huarochirí",79177,0.713432712750099,99.0322443198999,16.2866953867755,81.9827429433943,73.6596724294045,74.8972043710583
"150000","150800","LIMA","Huaura",213188,0.788368525109704,99.4633012697585,22.0320442883039,84.1301550932272,85.1470228275515,88.7237095504748
"150000","150900","LIMA","Oyón",22217,0.710421936669292,99.0082217395056,9.40505235759758,77.9138987056929,77.8537567537084,84.7600038730766
